    E       Coeff1      Coeff2
-2.8514354074537684    1.25   2.86   
-2.851158025551706    1.25   2.87   
-2.850877651616784    1.25   2.88   
-2.850594331363781    1.25   2.89   
-2.850308110184162    1.25   2.9   
-2.8500190331455655    1.25   2.91   
-2.849727144991334    1.25   2.92   
-2.849432490140101    1.25   2.93   
-2.849135112685401    1.25   2.94   
-2.8488350563953397    1.25   2.95   
-2.848532364712307    1.25   2.96   
-2.8482270807527206    1.25   2.97   
-2.847919247306829    1.25   2.98   
-2.8476089068385404    1.25   2.99   
-2.8472961014853158    1.25   3.0   
-2.8469808730580723    1.25   3.01   
-2.8466632630411537    1.25   3.02   
-2.846343312592341    1.25   3.03   
-2.8460210625428823    1.25   3.04   
-2.845696553397585    1.25   3.05   
-2.8453698253349398    1.25   3.06   
-2.8450409182072702    1.25   3.07   
-2.8447098715409593    1.25   3.08   
-2.844376724536667    1.25   3.09   
-2.8440415160696175    1.25   3.1   
-2.843704284689912    1.25   3.11   
-2.843365068622885    1.25   3.12   
-2.843023905769487    1.25   3.13   
-2.8426808337067175    1.25   3.14   
-2.842335889688084    1.25   3.15   
-2.841989110644092    1.25   3.16   
-2.841640533182784    1.25   3.17   
-2.8412901935903054    1.25   3.18   
-2.840938127831493    1.25   3.19   
-2.8405843715505203    1.25   3.2   
-2.840228960071558    1.25   3.21   
-2.8398719283994716    1.25   3.22   
-2.8395133112205535    1.25   3.23   
-2.8391531429032764    1.25   3.24   
-2.838791457499097    1.25   3.25   
-2.8384282887432697    1.25   3.26   
-2.8380636700557056    1.25   3.27   
-2.837697634541847    1.25   3.28   
-2.8373302149935857    1.25   3.29   
-2.836961443890197    1.25   3.3   
-2.8365913533993052    1.25   3.31   
-2.836219975377886    1.25   3.32   
-2.8358473413732765    1.25   3.33   
-2.835473482624232    1.25   3.34   
-2.835098430061999    1.25   3.35   
-2.834722213963931    1.25   3.36   
-2.8343448653635566    1.25   3.37   
-2.8339664139087746    1.25   3.38   
-2.8335868893120577    1.25   3.39   
-2.833206320984104    1.25   3.4   
-2.860344927670223    1.26   2.4   
-2.8602745835501517    1.26   2.41   
-2.860199024502554    1.26   2.42   
-2.86011830645491    1.26   2.43   
-2.86003248510752    1.26   2.44   
-2.8599416159308197    1.26   2.45   
-2.8598457541627518    1.26   2.46   
-2.8597449548061755    1.26   2.47   
-2.859639272626324    1.26   2.48   
-2.859528762148324    1.26   2.49   
-2.859413477654741    1.26   2.5   
-2.8592934731831976    1.26   2.51   
-2.859168802524006    1.26   2.52   
-2.8590395192178915    1.26   2.53   
-2.8589056765537215    1.26   2.54   
-2.8587673275663095    1.26   2.55   
-2.8586245250342572    1.26   2.56   
-2.8584773214778494    1.26   2.57   
-2.8583257691569823    1.26   2.58   
-2.85816992006916    1.26   2.59   
-2.858009825947521    1.26   2.6   
-2.8578455382589287    1.26   2.61   
-2.857677107601187    1.26   2.62   
-2.857504586128726    1.26   2.63   
-2.8573280238730585    1.26   2.64   
-2.857147471217684    1.26   2.65   
-2.8569629782709582    1.26   2.66   
-2.8567745948644383    1.26   2.67   
-2.856582370551306    1.26   2.68   
-2.8563863546048185    1.26   2.69   
-2.856186596016834    1.26   2.7   
-2.8559831434963443    1.26   2.71   
-2.855776045468093    1.26   2.72   
-2.855565350071221    1.26   2.73   
-2.8553511051579497    1.26   2.74   
-2.8551333582923455    1.26   2.75   
-2.8549121567490805    1.26   2.76   
-2.854687547512284    1.26   2.77   
-2.8544595772744157    1.26   2.78   
-2.8542282924352023    1.26   2.79   
-2.853993739100586    1.26   2.8   
-2.8537559630817655    1.26   2.81   
-2.8535150098942403    1.26   2.82   
-2.853270924756933    1.26   2.83   
-2.8530237525913242    1.26   2.84   
-2.8527735380206654    1.26   2.85   
-2.852520325369207    1.26   2.86   
-2.8522641586614883    1.26   2.87   
-2.8520050816216713    1.26   2.88   
-2.8517431376729006    1.26   2.89   
-2.851478369936728    1.26   2.9   
-2.8512108212325735    1.26   2.91   
-2.850940534077214    1.26   2.92   
-2.8506675506843413    1.26   2.93   
-2.850391912964134    1.26   2.94   
-2.8501136625229027    1.26   2.95   
-2.8498328406627373    1.26   2.96   
-2.849549488381238    1.26   2.97   
-2.8492636463712446    1.26   2.98   
-2.848975355020653    1.26   2.99   
-2.848684654412222    1.26   3.0   
-2.848391584323463    1.26   3.01   
-2.848096184226542    1.26   3.02   
-2.847798493288221    1.26   3.03   
-2.8474985503698687    1.26   3.04   
-2.8471963940274616    1.26   3.05   
-2.846892062511669    1.26   3.06   
-2.846585593767936    1.26   3.07   
-2.8462770254366383    1.26   3.08   
-2.8459663948532463    1.26   3.09   
-2.8456537390485406    1.26   3.1   
-2.845339094748861    1.26   3.11   
-2.84502249837638    1.26   3.12   
-2.8447039860494345    1.26   3.13   
-2.844383593582865    1.26   3.14   
-2.8440613564884036    1.26   3.15   
-2.8437373099751    1.26   3.16   
-2.8434114889497697    1.26   3.17   
-2.8430839280174722    1.26   3.18   
-2.8427546614820476    1.26   3.19   
-2.842423723346639    1.26   3.2   
-2.842091147314297    1.26   3.21   
-2.8417569667885783    1.26   3.22   
-2.8414212148741913    1.26   3.23   
-2.8410839243776667    1.26   3.24   
-2.8407451278080544    1.26   3.25   
-2.840404857377667    1.26   3.26   
-2.840063145002819    1.26   3.27   
-2.8397200223046317    1.26   3.28   
-2.839375520609833    1.26   3.29   
-2.8390296709516063    1.26   3.3   
-2.838682504070459    1.26   3.31   
-2.8383340504151104    1.26   3.32   
-2.8379843397839206    1.26   3.33   
-2.8376334027832515    1.26   3.34   
-2.837281268612162    1.26   3.35   
-2.83692796656172    1.26   3.36   
-2.8365735256360525    1.26   3.37   
-2.8362179745533855    1.26   3.38   
-2.835861341747101    1.26   3.39   
-2.8355036553668245    1.26   3.4   
-2.860555300779247    1.27   2.4   
-2.860498832318113    1.27   2.41   
-2.860437354933833    1.27   2.42   
-2.8603709213794972    1.27   2.43   
-2.8602995842012198    1.27   2.44   
-2.86022339573553    1.27   2.45   
-2.860142408106771    1.27   2.46   
-2.8600566732245687    1.27   2.47   
-2.859966242781347    1.27   2.48   
-2.859871168249868    1.27   2.49   
-2.859771500880854    1.27   2.5   
-2.859667291700625    1.27   2.51   
-2.8595585915087858    1.27   2.52   
-2.8594454508759775    1.27   2.53   
-2.8593279201416633    1.27   2.54   
-2.8592060494119553    1.27   2.55   
-2.8590798885574844    1.27   2.56   
-2.8589494872113574    1.27   2.57   
-2.858814894158667    1.27   2.58   
-2.858676159791505    1.27   2.59   
-2.858533332386003    1.27   2.6   
-2.8583864606052325    1.27   2.61   
-2.8582355928650354    1.27   2.62   
-2.8580807773322143    1.27   2.63   
-2.857922061922788    1.27   2.64   
-2.857759494300275    1.27   2.65   
-2.857593121874032    1.27   2.66   
-2.857422991797642    1.27   2.67   
-2.8572491509673297    1.27   2.68   
-2.857071646020447    1.27   2.69   
-2.856890523333988    1.27   2.7   
-2.85670582902314    1.27   2.71   
-2.8565176089399102    1.27   2.72   
-2.8563259086717636    1.27   2.73   
-2.856130773540332    1.27   2.74   
-2.855932248600147    1.27   2.75   
-2.85573037863743    1.27   2.76   
-2.8555252081689306    1.27   2.77   
-2.8553167814407785    1.27   2.78   
-2.8551051424274387    1.27   2.79   
-2.8548903348306345    1.27   2.8   
-2.854672402078379    1.27   2.81   
-2.8544513873240254    1.27   2.82   
-2.8542273334453387    1.27   2.83   
-2.8540002830436495    1.27   2.84   
-2.853770278443029    1.27   2.85   
-2.853537361689499    1.27   2.86   
-2.853301574550311    1.27   2.87   
-2.8530629585132257    1.27   2.88   
-2.8528215547858884    1.27   2.89   
-2.8525774042952    1.27   2.9   
-2.8523305476867393    1.27   2.91   
-2.852081025324249    1.27   2.92   
-2.8518288772891265    1.27   2.93   
-2.8515741433799966    1.27   2.94   
-2.851316863112278    1.27   2.95   
-2.8510570757178266    1.27   2.96   
-2.8507948201445967    1.27   2.97   
-2.850530135056363    1.27   2.98   
-2.850263058832443    1.27   2.99   
-2.8499936295674986    1.27   3.0   
-2.8497218850713573    1.27   3.01   
-2.849447862868865    1.27   3.02   
-2.849171600199785    1.27   3.03   
-2.848893134018739    1.27   3.04   
-2.848612500995168    1.27   3.05   
-2.8483297375133376    1.27   3.06   
-2.8480448796723925    1.27   3.07   
-2.84775796328642    1.27   3.08   
-2.8474690238845697    1.27   3.09   
-2.8471780967111946    1.27   3.1   
-2.8468852167260437    1.27   3.11   
-2.8465904186044555    1.27   3.12   
-2.8462937367376293    1.27   3.13   
-2.845995205232888    1.27   3.14   
-2.8456948579139985    1.27   3.15   
-2.8453927283215177    1.27   3.16   
-2.845088849713166    1.27   3.17   
-2.8447832550642316    1.27   3.18   
-2.8444759770680186    1.27   3.19   
-2.844167048136313    1.27   3.2   
-2.8438565003998666    1.27   3.21   
-2.843544365708954    1.27   3.22   
-2.8432306756338965    1.27   3.23   
-2.8429154614656693    1.27   3.24   
-2.8425987542165196    1.27   3.25   
-2.842280584620581    1.27   3.26   
-2.8419609831345705    1.27   3.27   
-2.8416399799384666    1.27   3.28   
-2.8413176049362354    1.27   3.29   
-2.8409938877565812    1.27   3.3   
-2.8406688574026417    1.27   3.31   
-2.840342543675867    1.27   3.32   
-2.8400149750130903    1.27   3.33   
-2.8396861799499713    1.27   3.34   
-2.839356186751009    1.27   3.35   
-2.8390250234104375    1.27   3.36   
-2.8386927176531382    1.27   3.37   
-2.8383592969355824    1.27   3.38   
-2.8380247884467793    1.27   3.39   
-2.8376892191092713    1.27   3.4   
-2.8607351306496676    1.28   2.4   
-2.860691825606526    1.28   2.41   
-2.860643713038077    1.28   2.42   
-2.860590842634126    1.28   2.43   
-2.8605332638970014    1.28   2.44   
-2.86047102613896    1.28   2.45   
-2.8604041784796634    1.28   2.46   
-2.860332769843674    1.28   2.47   
-2.860256848958021    1.28   2.48   
-2.860176464349795    1.28   2.49   
-2.8600916643437766    1.28   2.5   
-2.860002497060141    1.28   2.51   
-2.8599090104121823    1.28   2.52   
-2.859811252104092    1.28   2.53   
-2.859709269015629    1.28   2.54   
-2.8596031096751413    1.28   2.55   
-2.859492820510348    1.28   2.56   
-2.859378448367671    1.28   2.57   
-2.8592600398739783    1.28   2.58   
-2.8591376414346334    1.28   2.59   
-2.859011299231564    1.28   2.6   
-2.858881059221418    1.28   2.61   
-2.8587469671337242    1.28   2.62   
-2.8586090684691077    1.28   2.63   
-2.858467408497564    1.28   2.64   
-2.8583220322567704    1.28   2.65   
-2.858172984550425    1.28   2.66   
-2.858020309946642    1.28   2.67   
-2.8578640527764034    1.28   2.68   
-2.8577042571320366    1.28   2.69   
-2.85754096686573    1.28   2.7   
-2.857374225588115    1.28   2.71   
-2.8572040766668696    1.28   2.72   
-2.857030563225383    1.28   2.73   
-2.8568537281414486    1.28   2.74   
-2.856673614045998    1.28   2.75   
-2.8564902633219025    1.28   2.76   
-2.856303718102777    1.28   2.77   
-2.856114020271869    1.28   2.78   
-2.8559212114609593    1.28   2.79   
-2.8557253330493118    1.28   2.8   
-2.8555264261626707    1.28   2.81   
-2.8553245316723013    1.28   2.82   
-2.855119690194053    1.28   2.83   
-2.854911942087492    1.28   2.84   
-2.854701327455052    1.28   2.85   
-2.854487886141234    1.28   2.86   
-2.8542716577318448    1.28   2.87   
-2.854052681553285    1.28   2.88   
-2.8538309966718507    1.28   2.89   
-2.853606641893113    1.28   2.9   
-2.8533796557613016    1.28   2.91   
-2.8531500765587463    1.28   2.92   
-2.8529179423053552    1.28   2.93   
-2.852683290758126    1.28   2.94   
-2.8524461594107007    1.28   2.95   
-2.852206585492954    1.28   2.96   
-2.8519646059706183    1.28   2.97   
-2.8517202575449567    1.28   2.98   
-2.85147357665246    1.28   2.99   
-2.85122459946458    1.28   3.0   
-2.8509733618875095    1.28   3.01   
-2.8507198995619962    1.28   3.02   
-2.8504642478631816    1.28   3.03   
-2.850206441900482    1.28   3.04   
-2.849946516517511    1.28   3.05   
-2.849684506292018    1.28   3.06   
-2.8494204455358867    1.28   3.07   
-2.8491543682951423    1.28   3.08   
-2.848886308350005    1.28   3.09   
-2.848616299214975    1.28   3.1   
-2.8483443741389523    1.28   3.11   
-2.8480705661053776    1.28   3.12   
-2.8477949078324185    1.28   3.13   
-2.8475174317731757    1.28   3.14   
-2.8472381701159413    1.28   3.15   
-2.8469571547844525    1.28   3.16   
-2.8466744174381993    1.28   3.17   
-2.8463899894727693    1.28   3.18   
-2.846103902020201    1.28   3.19   
-2.8458161859493725    1.28   3.2   
-2.845526871866428    1.28   3.21   
-2.845235990115226    1.28   3.22   
-2.844943570777807    1.28   3.23   
-2.8446496436749067    1.28   3.24   
-2.844354238366476    1.28   3.25   
-2.844057384152244    1.28   3.26   
-2.843759110072297    1.28   3.27   
-2.843459444546284    1.28   3.28   
-2.8431584168387465    1.28   3.29   
-2.842856054833157    1.28   3.3   
-2.8425523865373936    1.28   3.31   
-2.8422474397029873    1.28   3.32   
-2.8419412418258267    1.28   3.33   
-2.8416338201469356    1.28   3.34   
-2.8413252016532136    1.28   3.35   
-2.841015413078271    1.28   3.36   
-2.840704480903218    1.28   3.37   
-2.840392431357515    1.28   3.38   
-2.840079290419831    1.28   3.39   
-2.8397650838189277    1.28   3.4   
-2.86088508756829    1.29   2.4   
-2.8608542475508814    1.29   2.41   
-2.8608187968669068    1.29   2.42   
-2.8607787822515007    1.29   2.43   
-2.860734250271082    1.29   2.44   
-2.8606852473208013    1.29   2.45   
-2.8606318196220584    1.29   2.46   
-2.8605740132200435    1.29   2.47   
-2.8605118739813307    1.29   2.48   
-2.8604454475915255    1.29   2.49   
-2.860374778937885    1.29   2.5   
-2.860299914588947    1.29   2.51   
-2.86022089903638    1.29   2.52   
-2.860137777219096    1.29   2.53   
-2.8600505938838556    1.29   2.54   
-2.8599593935831704    1.29   2.55   
-2.859864220673234    1.29   2.56   
-2.859765119311914    1.29   2.57   
-2.859662133456764    1.29   2.58   
-2.859555306863097    1.29   2.59   
-2.8594446830820908    1.29   2.6   
-2.859330305458947    1.29   2.61   
-2.859212217131076    1.29   2.62   
-2.859090461026343    1.29   2.63   
-2.858965079861342    1.29   2.64   
-2.858836116139716    1.29   2.65   
-2.85870361215053    1.29   2.66   
-2.8585676099666673    1.29   2.67   
-2.8584281514432863    1.29   2.68   
-2.8582852782163033    1.29   2.69   
-2.8581390317009245    1.29   2.7   
-2.85798945309023    1.29   2.71   
-2.8578365833537727    1.29   2.72   
-2.857680463236248    1.29   2.73   
-2.857521133256187    1.29   2.74   
-2.8573586337046915    1.29   2.75   
-2.8571930046442184    1.29   2.76   
-2.857024285907397    1.29   2.77   
-2.8568525170958914    1.29   2.78   
-2.8566777375792958    1.29   2.79   
-2.8564999864940916    1.29   2.8   
-2.856319302742611    1.29   2.81   
-2.856135724992062    1.29   2.82   
-2.8559492916735953    1.29   2.83   
-2.855760040981403    1.29   2.84   
-2.8555680108718473    1.29   2.85   
-2.855373239062649    1.29   2.86   
-2.855175763032104    1.29   2.87   
-2.854975620018331    1.29   2.88   
-2.854772847018566    1.29   2.89   
-2.854567480788498    1.29   2.9   
-2.8543595578416316    1.29   2.91   
-2.854149114448694    1.29   2.92   
-2.853936186637084    1.29   2.93   
-2.853720810190334    1.29   2.94   
-2.8535030206476493    1.29   2.95   
-2.853282853303438    1.29   2.96   
-2.8530603432069155    1.29   2.97   
-2.8528355251617126    1.29   2.98   
-2.852608433725552    1.29   2.99   
-2.852379103209924    1.29   3.0   
-2.8521475676798254    1.29   3.01   
-2.8519138609535117    1.29   3.02   
-2.8516780166023104    1.29   3.03   
-2.851440067950428    1.29   3.04   
-2.851200048074834    1.29   3.05   
-2.85095798980514    1.29   3.06   
-2.8507139257235417    1.29   3.07   
-2.8504678881647654    1.29   3.08   
-2.850219909216073    1.29   3.09   
-2.849970020717277    1.29   3.1   
-2.8497182542607997    1.29   3.11   
-2.8494646411917524    1.29   3.12   
-2.8492092126080646    1.29   3.13   
-2.8489519993606125    1.29   3.14   
-2.8486930320534065    1.29   3.15   
-2.848432341043786    1.29   3.16   
-2.8481699564426677    1.29   3.17   
-2.847905908114784    1.29   3.18   
-2.847640225679005    1.29   3.19   
-2.8473729385086175    1.29   3.2   
-2.8471040757316963    1.29   3.21   
-2.846833666231473    1.29   3.22   
-2.8465617386467192    1.29   3.23   
-2.846288321372186    1.29   3.24   
-2.8460134421880574    1.29   3.25   
-2.845737129763708    1.29   3.26   
-2.8454594113733367    1.29   3.27   
-2.845180314440369    1.29   3.28   
-2.8448998661466987    1.29   3.29   
-2.844618093433255    1.29   3.3   
-2.8443350230005966    1.29   3.31   
-2.8440506813095396    1.29   3.32   
-2.84376509458178    1.29   3.33   
-2.843478288800571    1.29   3.34   
